timestamp,actual_load_x,actual_load_y,drone1_pose_x,drone1_pose_y,drone1_pose_z,drone1_velocity_x,drone1_velocity_y,drone1_velocity_z,cable1_tension,drone1_control_x,drone1_control_y,drone1_control_z,attachment_point1_x,attachment_point1_y,drone2_pose_x,drone2_pose_y,drone2_pose_z,drone2_velocity_x,drone2_velocity_y,drone2_velocity_z,cable2_tension,drone2_control_x,drone2_control_y,drone2_control_z,attachment_point2_x,attachment_point2_y,drone3_pose_x,drone3_pose_y,drone3_pose_z,drone3_velocity_x,drone3_velocity_y,drone3_velocity_z,cable3_tension,drone3_control_x,drone3_control_y,drone3_control_z,attachment_point3_x,attachment_point3_y,drone4_pose_x,drone4_pose_y,drone4_pose_z,drone4_velocity_x,drone4_velocity_y,drone4_velocity_z,cable4_tension,drone4_control_x,drone4_control_y,drone4_control_z,attachment_point4_x,attachment_point4_y
1756810460.566703,-0.781524,0.049186,-1.920340,0.435298,0.296614,-0.027174,0.086258,0.010065,0.078573,-0.261132,0.365286,-0.029609,-0.981522,0.048519,-1.291544,1.141589,0.224223,0.011452,0.043688,0.005874,0.079010,-0.094414,0.429199,0.097340,-0.981522,0.048519,-1.769514,0.081056,0.522352,0.057644,0.120260,0.031253,0.045970,0.160253,0.251496,-0.337001,-0.981522,0.048519,-1.764992,0.764745,0.336320,-0.026089,0.055745,-0.003285,0.078973,-0.222961,0.361015,0.150097,-0.981522,0.048519
1756810460.777528,-0.787638,0.051124,-1.923557,0.445808,0.298595,-0.028163,0.089941,0.020087,0.078795,-0.268694,0.353543,-0.072881,-0.987637,0.050458,-1.291111,1.147029,0.224551,-0.005243,0.046512,0.000032,0.078925,-0.126633,0.415283,0.119048,-0.987637,0.050458,-1.764748,0.096026,0.525225,0.026730,0.126724,0.012126,0.043722,0.140911,0.337570,-0.262089,-0.987637,0.050458,-1.767742,0.771997,0.336794,-0.016704,0.067507,0.008815,0.079155,-0.275213,0.340019,0.105797,-0.987637,0.050458
1756810460.941787,-0.796882,0.053557,-1.927688,0.458429,0.301621,-0.028710,0.092962,0.020386,0.078679,-0.210783,0.389965,-0.077536,-0.996881,0.052890,-1.291478,1.154024,0.224292,0.001444,0.051935,-0.003438,0.078828,-0.024770,0.429569,0.132648,-0.996881,0.052890,-1.762055,0.112132,0.525965,0.021657,0.107139,0.011077,0.041141,0.356245,0.077333,-0.263856,-0.996881,0.052890,-1.770083,0.781568,0.339025,-0.022488,0.072280,0.018130,0.078947,-0.211126,0.391280,0.069878,-0.996881,0.052890
1756810461.154211,-0.803476,0.055036,-1.930625,0.467866,0.303312,-0.029839,0.094259,0.014379,0.078604,-0.259579,0.363328,-0.055781,-1.003475,0.054369,-1.291453,1.158816,0.223934,-0.005281,0.041605,-0.001664,0.078819,-0.129210,0.413170,0.123509,-1.003475,0.054369,-1.758597,0.123156,0.528068,0.034938,0.116121,0.027171,0.039036,0.180363,0.224828,-0.345575,-1.003475,0.054369,-1.772817,0.788392,0.340196,-0.031127,0.056071,0.005618,0.079057,-0.270138,0.341282,0.114430,-1.003475,0.054369
1756810461.376076,-0.811962,0.056975,-1.934575,0.480740,0.305147,-0.026937,0.090306,0.012742,0.078604,-0.257628,0.365355,-0.051419,-1.011961,0.056308,-1.291253,1.165062,0.224595,0.014944,0.046545,0.010925,0.078837,-0.068578,0.437316,0.081856,-1.011961,0.056308,-1.750157,0.139179,0.533043,0.083424,0.107014,0.034327,0.035573,0.125082,0.164977,-0.399548,-1.011961,0.056308,-1.777314,0.795006,0.340349,-0.026017,0.054074,-0.004066,0.079025,-0.217883,0.364492,0.149084,-1.011961,0.056308
1756810461.596625,-0.820545,0.058721,-1.938502,0.493557,0.307488,-0.028875,0.096593,0.022462,0.078569,-0.244168,0.366091,-0.094125,-1.020544,0.058054,-1.291203,1.171153,0.226054,-0.010209,0.040375,0.011746,0.078954,-0.064982,0.438596,0.077856,-1.020544,0.058054,-1.742941,0.157175,0.536728,0.024623,0.134990,-0.002653,0.032211,0.362908,0.111890,-0.241420,-1.020544,0.058054,-1.780449,0.803501,0.340801,-0.019146,0.068804,0.013280,0.079011,-0.228159,0.378193,0.086254,-1.020544,0.058054
1756810461.822472,-0.829498,0.061251,-1.941981,0.507496,0.310888,-0.024093,0.099874,0.026099,0.078523,-0.233782,0.367353,-0.113570,-1.029497,0.060584,-1.290820,1.177817,0.227552,0.007824,0.050273,0.006840,0.078881,-0.043238,0.438164,0.093975,-1.029497,0.060584,-1.736134,0.169552,0.536336,0.067034,0.076358,0.012034,0.028726,0.294777,-0.105130,-0.323343,-1.029497,0.060584,-1.782391,0.814081,0.343423,-0.016425,0.074369,0.021061,0.079003,-0.228172,0.383942,0.055149,-1.029497,0.060584
1756810462.052268,-0.837961,0.063693,-1.945616,0.521307,0.314101,-0.027641,0.099464,0.019429,0.078624,-0.246172,0.365885,-0.089599,-1.037960,0.063026,-1.291357,1.184116,0.227959,-0.007577,0.044838,0.004596,0.078917,-0.045049,0.436739,0.099542,-1.037960,0.063026,-1.727585,0.183248,0.539366,0.057240,0.110799,0.022177,0.025263,-0.103475,-0.230086,-0.372643,-1.037960,0.063026,-1.786117,0.822708,0.345328,-0.036605,0.050729,0.005134,0.079163,-0.216274,0.378935,0.110366,-1.037960,0.063026
1756810462.273270,-0.848329,0.066978,-1.950045,0.536474,0.316957,-0.029679,0.093750,0.020118,0.078450,-0.228941,0.375090,-0.096924,-1.048328,0.066312,-1.290553,1.191776,0.229113,0.007345,0.046786,0.006752,0.078902,-0.035794,0.439125,0.092593,-1.048328,0.066312,-1.717945,0.200177,0.541777,0.059475,0.103343,0.010227,0.020967,-0.126968,-0.294620,-0.315567,-1.048328,0.066312,-1.790964,0.831213,0.345230,-0.025744,0.063151,0.002166,0.078919,-0.204638,0.381393,0.123257,-1.048328,0.066312
1756810462.526207,-0.854774,0.071329,-1.954047,0.549973,0.319916,-0.025073,0.099269,0.021728,0.078514,-0.401325,0.187979,-0.078770,-1.054773,0.070663,-1.290880,1.197751,0.229902,-0.007370,0.044315,0.008685,0.078942,0.015213,0.448258,0.036274,-1.054773,0.070663,-1.710119,0.215277,0.541244,0.053642,0.106396,-0.036773,0.017246,0.131308,-0.422530,-0.082441,-1.054773,0.070663,-1.793711,0.840929,0.346263,-0.013675,0.070868,0.014450,0.078944,-0.116776,0.431257,0.056029,-1.054773,0.070663
1756810462.782657,-0.860217,0.078760,-1.957124,0.565801,0.323371,-0.017231,0.097756,0.020710,0.073415,-0.400385,0.186441,-0.086337,-1.060216,0.078093,-1.290416,1.206364,0.231288,0.006650,0.057101,0.007496,0.084523,-0.053492,0.446373,-0.018428,-1.060216,0.078093,-1.696872,0.223813,0.533101,0.080324,0.030025,-0.072671,0.003886,0.307339,-0.310725,0.107222,-1.060216,0.078093,-1.795617,0.852924,0.349198,-0.019571,0.067164,0.014119,0.077518,-0.188790,0.406358,0.041440,-1.060216,0.078093
1756810463.026992,-0.866375,0.085752,-1.960336,0.581443,0.325951,-0.021424,0.096508,0.012071,0.078688,-0.392591,0.216783,-0.038083,-1.066374,0.085086,-1.290356,1.214713,0.232602,0.003512,0.051819,0.009122,0.079021,-0.046565,0.432979,-0.029302,-1.066374,0.085086,-1.690086,0.230309,0.522256,0.017541,0.036635,-0.071396,0.007149,0.248178,-0.354542,0.120252,-1.066374,0.085086,-1.799967,0.861848,0.349967,-0.029741,0.054475,0.001701,0.079050,-0.271403,0.349729,0.079530,-1.066374,0.085086
1756810463.288129,-0.874371,0.090255,-1.963504,0.596762,0.327929,-0.030224,0.085276,0.014203,0.072593,-0.409150,-0.158636,-0.099900,-1.074370,0.089589,-1.288970,1.222811,0.233558,0.010591,0.047787,0.003475,0.085707,-0.059950,0.445899,0.013845,-1.074370,0.089589,-1.687820,0.235088,0.510258,0.026373,0.023514,-0.065975,-0.005944,0.203575,-0.385444,0.111818,-1.074370,0.089589,-1.803537,0.871965,0.349895,-0.007921,0.075307,0.002933,0.077186,-0.283182,0.344139,0.063465,-1.074370,0.089589
1756810463.664346,-0.882532,0.095614,-1.969549,0.608741,0.329190,-0.037742,0.067726,0.001951,0.078820,-0.441137,-0.089212,0.003770,-1.082531,0.094947,-1.287734,1.230347,0.234380,0.006162,0.051898,0.004183,0.079076,0.042856,0.440395,0.015714,-1.082531,0.094947,-1.680525,0.238811,0.501075,0.070290,0.009445,-0.043495,-0.000196,0.010138,-0.008336,0.021221,-1.082531,0.094947,-1.803925,0.884532,0.351428,-0.007805,0.082626,0.017766,0.078773,-0.071089,0.441740,0.018040,-1.082531,0.094947
1756810463.916010,-0.891178,0.104046,-1.976090,0.622191,0.329448,-0.032883,0.071194,0.000699,0.079089,-0.345956,0.286349,-0.029315,-1.091176,0.103379,-1.286533,1.241520,0.233594,0.004033,0.055666,-0.009967,0.078736,-0.205503,0.356024,0.183552,-1.091176,0.103379,-1.665714,0.239056,0.489309,0.045335,-0.007856,-0.075142,0.000021,0.004897,0.005117,0.203131,-1.091176,0.103379,-1.807467,0.899484,0.353201,-0.026077,0.061254,-0.003114,0.078948,-0.297427,0.320243,0.107238,-1.091176,0.103379
1756810464.089572,-0.896103,0.111618,-1.980558,0.633033,0.324950,-0.025308,0.034024,-0.043747,0.079065,-0.227610,0.356863,0.152789,-1.096102,0.110948,-1.285929,1.250235,0.231917,0.005416,0.053948,-0.008566,0.078746,-0.014070,0.424637,0.149093,-1.096102,0.110948,-1.660270,0.235408,0.481350,0.038956,-0.055318,0.008885,0.000043,0.022217,-0.016676,-0.202748,-1.096102,0.110948,-1.811864,0.908578,0.352956,-0.016984,0.061379,0.001435,0.079069,-0.175691,0.396229,0.121086,-1.096102,0.110948
1756810464.316945,-0.899305,0.115531,-1.983275,0.635608,0.321142,-0.029598,0.018853,-0.030960,0.079198,-0.306389,0.312557,0.105065,-1.099304,0.114864,-1.285656,1.255966,0.231326,-0.001166,0.059509,-0.001224,0.078525,-0.201614,0.390209,0.099267,-1.099304,0.114864,-1.653628,0.229880,0.482841,0.069802,-0.057197,0.014657,0.000053,0.005744,0.001960,-0.234501,-1.099304,0.114864,-1.813157,0.914851,0.353301,-0.012593,0.060761,0.003917,0.079287,-0.220577,0.373096,0.121207,-1.099304,0.114864
1756810464.579174,-0.904695,0.121295,-1.987792,0.637044,0.316994,-0.039984,-0.016160,-0.035390,0.080837,-0.423251,0.124722,0.088018,-1.104694,0.120626,-1.284548,1.265208,0.231521,0.015630,0.064221,-0.000129,0.076762,-0.121833,0.406792,0.149622,-1.104694,0.120626,-1.646265,0.228364,0.485103,0.031866,0.008612,0.016099,0.002254,0.068965,0.023261,-0.247089,-1.104694,0.120626,-1.814407,0.924103,0.353756,0.022716,0.093123,-0.002214,0.079932,-0.332782,0.283568,0.106489,-1.104694,0.120626
1756810464.782228,-0.907083,0.129131,-1.993313,0.640416,0.309217,-0.029131,0.044221,-0.064625,0.079224,-0.260466,0.269771,0.248773,-1.107082,0.128464,-1.283153,1.274909,0.233667,-0.001248,0.056537,0.026132,0.078497,-0.120043,0.432845,0.030365,-1.107082,0.128464,-1.641391,0.229850,0.487818,0.031081,-0.012296,0.013013,0.000040,0.022304,0.018263,-0.236011,-1.107082,0.128464,-1.815676,0.934298,0.350517,-0.019409,0.057991,-0.026511,0.079270,-0.184865,0.347655,0.218193,-1.107082,0.128464
1756810464.993008,-0.908397,0.135942,-1.995268,0.646329,0.301556,-0.011761,0.049861,-0.057589,0.078971,-0.335823,0.208221,0.215901,-1.108396,0.135275,-1.282163,1.281729,0.236496,0.023035,0.057040,0.024166,0.078544,-0.028708,0.446670,0.046647,-1.108396,0.135275,-1.637776,0.226374,0.488764,0.024234,-0.036776,0.003359,0.000033,0.013150,0.015606,-0.189290,-1.108396,0.135275,-1.817193,0.941502,0.348065,-0.007619,0.060719,-0.015193,0.079261,-0.301249,0.281788,0.180024,-1.108396,0.135275
1756810465.273979,-0.910174,0.143392,-1.997557,0.652798,0.294025,-0.008762,0.055560,-0.057041,0.084813,-0.395187,0.207630,0.057398,-1.110172,0.142718,-1.283030,1.289974,0.240075,-0.018291,0.060752,0.029917,0.072976,-0.131784,0.430031,0.019252,-1.110172,0.142718,-1.632820,0.220261,0.489084,0.039798,-0.042654,0.002245,0.008938,0.004222,0.022143,-0.182741,-1.110172,0.142718,-1.818137,0.949938,0.346416,-0.011085,0.055367,-0.007786,0.081141,-0.377378,0.227478,0.094614,-1.110172,0.142718
1756810465.543623,-0.910827,0.153592,-2.001122,0.656054,0.284425,-0.034456,-0.008071,-0.065567,0.078644,-0.443011,0.000532,0.079859,-1.110826,0.152926,-1.284491,1.300220,0.245123,-0.005741,0.064432,0.030060,0.078766,0.035714,0.436703,-0.059725,-1.110826,0.152926,-1.626375,0.218860,0.490402,0.042388,0.006699,0.010923,-0.000255,0.036427,0.006731,-0.231188,-1.110826,0.152926,-1.819528,0.959715,0.345342,-0.009271,0.059886,-0.011797,0.079234,-0.277104,0.319946,0.156524,-1.110826,0.152926
1756810465.816380,-0.911301,0.164864,-2.005659,0.658938,0.276350,-0.020756,0.034499,-0.044370,0.082908,-0.420599,0.126897,0.097936,-1.111299,0.164196,-1.285995,1.310569,0.249722,0.006962,0.066652,0.030224,0.074817,-0.289279,0.348169,0.017549,-1.111299,0.164196,-1.620990,0.218391,0.491541,0.014989,-0.020996,-0.000422,0.005970,0.002616,0.036117,-0.174899,-1.111299,0.164196,-1.820898,0.969550,0.341914,-0.009060,0.058040,-0.022846,0.080353,-0.311066,0.281556,0.163777,-1.111299,0.164196
1756810466.040531,-0.912002,0.174748,-2.007758,0.666198,0.268424,-0.011669,0.040610,-0.047384,0.078944,-0.333471,0.230529,0.196631,-1.112001,0.174081,-1.282878,1.321796,0.254760,-0.001215,0.062212,0.032343,0.078708,-0.257977,0.368918,-0.001362,-1.112001,0.174081,-1.621477,0.213515,0.490531,0.003232,-0.022651,-0.003772,0.000047,0.001822,0.016110,-0.156952,-1.112001,0.174081,-1.823021,0.978807,0.339153,-0.018354,0.049116,-0.009823,0.079206,-0.314093,0.264722,0.184053,-1.112001,0.174081
1756810466.269497,-0.912656,0.183996,-2.009278,0.672938,0.258816,-0.017326,0.029671,-0.077958,0.078771,-0.274943,0.173375,0.311555,-1.112655,0.183329,-1.285386,1.330515,0.258740,-0.018886,0.062965,0.024946,0.078703,-0.195163,0.404926,0.021305,-1.112655,0.183329,-1.617323,0.211438,0.490973,0.056490,-0.002371,0.011002,0.000049,-0.000278,0.029323,-0.232072,-1.112655,0.183329,-1.827090,0.984286,0.337646,-0.030167,0.040095,-0.009152,0.079171,-0.343918,0.236844,0.168115,-1.112655,0.183329
1756810466.470244,-0.913449,0.193541,-2.014113,0.672924,0.249220,-0.039455,-0.014852,-0.064330,0.078772,-0.291884,0.232049,0.307105,-1.113448,0.192875,-1.285425,1.339547,0.261204,0.027756,0.066584,0.010666,0.078609,-0.228726,0.378877,0.082206,-1.113448,0.192875,-1.608858,0.211857,0.492712,0.058176,0.000943,0.011424,0.000051,-0.000110,0.026906,-0.237565,-1.113448,0.192875,-1.830465,0.990980,0.335539,-0.017076,0.053037,-0.022725,0.079124,-0.368750,0.180442,0.230761,-1.113448,0.192875
1756810466.693709,-0.914168,0.200376,-2.018747,0.672139,0.243098,-0.032944,0.008600,-0.040831,0.078908,-0.359448,0.197147,0.190120,-1.114167,0.199709,-1.285317,1.346872,0.262932,-0.016726,0.058345,0.016836,0.078931,-0.273544,0.352711,0.062359,-1.114167,0.199709,-1.607131,0.209501,0.492549,-0.013548,-0.028284,-0.008402,0.000022,-0.005636,0.018502,-0.137240,-1.114167,0.199709,-1.831960,0.997292,0.332649,-0.013432,0.047645,-0.018042,0.079088,-0.318707,0.235184,0.214544,-1.114167,0.199709
1756810466.915144,-0.915054,0.207894,-2.021403,0.675277,0.239053,-0.016301,0.038182,-0.031307,0.078956,-0.361073,0.233470,0.140211,-1.115053,0.207227,-1.288287,1.353292,0.264927,-0.027479,0.051159,0.019465,0.078705,-0.281364,0.348330,0.050242,-1.115053,0.207227,-1.610723,0.206675,0.491282,-0.039194,-0.015223,-0.010464,0.000055,-0.009486,0.022469,-0.125125,-1.115053,0.207227,-1.834424,1.002815,0.331471,-0.026742,0.045554,-0.005728,0.079001,-0.399901,0.142859,0.149164,-1.115053,0.207227
1756810467.139207,-0.916185,0.216762,-2.023479,0.680634,0.233410,-0.009015,0.041985,-0.042624,0.078740,-0.413752,0.041821,0.172163,-1.116184,0.216095,-1.292898,1.361065,0.267568,-0.029497,0.058115,0.017622,0.078768,-0.361895,0.260759,0.059807,-1.116184,0.216095,-1.607596,0.209716,0.492486,0.067857,0.037384,0.020138,0.000037,-0.003245,0.026388,-0.280424,-1.116184,0.216095,-1.838818,1.008688,0.331002,-0.039079,0.030628,-0.010038,0.079108,-0.339906,0.257292,0.144228,-1.116184,0.216095
1756810467.381130,-0.917370,0.225273,-2.026110,0.684831,0.229158,-0.027465,0.016529,-0.019019,0.082769,-0.420927,0.028870,0.042023,-1.117369,0.224606,-1.294775,1.369012,0.269786,-0.012497,0.055091,0.015774,0.075054,-0.448445,-0.010822,0.059291,-1.117369,0.224606,-1.596670,0.211558,0.494705,0.048710,-0.023213,0.002859,0.006435,-0.004979,0.030108,-0.197389,-1.117369,0.224606,-1.843843,1.012693,0.328790,-0.034829,0.029081,-0.016981,0.080389,-0.429761,0.000452,0.134654,-1.117369,0.224606
1756810467.659321,-0.918653,0.233322,-2.030671,0.686324,0.226874,-0.033092,0.008407,-0.014657,0.078931,-0.443083,0.076902,0.015278,-1.118652,0.232655,-1.298029,1.376261,0.271919,-0.026165,0.052243,0.013865,0.078771,-0.417232,-0.167677,0.017250,-1.118652,0.232655,-1.598397,0.204553,0.492919,-0.042926,-0.058086,-0.019603,0.000068,-0.008502,0.022468,-0.084267,-1.118652,0.232655,-1.847185,1.017914,0.326813,-0.021555,0.037766,-0.005202,0.078943,-0.413643,0.143896,0.103400,-1.118652,0.232655
1756810467.841510,-0.920531,0.243736,-2.034773,0.691769,0.224344,-0.019840,0.028552,-0.021333,0.078916,-0.417833,0.075200,0.150003,-1.120530,0.243069,-1.305226,1.384473,0.274290,-0.046641,0.041851,0.012492,0.078744,-0.377263,0.237710,0.060556,-1.120530,0.243069,-1.606962,0.203733,0.491276,-0.000329,0.055347,0.012528,0.000067,-0.000289,0.007179,-0.240298,-1.120530,0.243069,-1.853875,1.023408,0.327080,-0.045764,0.024007,-0.002399,0.079085,-0.347976,0.241681,0.152030,-1.120530,0.243069
1756810468.030152,-0.921651,0.249412,-2.036800,0.694245,0.221727,-0.015732,0.032626,-0.025510,0.078804,-0.410359,0.082151,0.165810,-1.121650,0.248746,-1.310161,1.388910,0.274142,-0.050789,0.035004,-0.013247,0.078750,-0.361006,0.210927,0.166388,-1.121650,0.248746,-1.601126,0.211289,0.493910,0.088061,0.057329,0.026792,0.000070,0.000101,0.006393,-0.316878,-1.121650,0.248746,-1.858005,1.026018,0.325776,-0.029741,0.040528,-0.029914,0.079144,-0.317407,0.209744,0.240552,-1.121650,0.248746
1756810468.288592,-0.922914,0.254002,-2.039678,0.696503,0.219095,-0.024162,0.010033,-0.018459,0.077796,-0.396654,0.192796,0.090460,-1.122913,0.253335,-1.316722,1.390988,0.272148,-0.057056,0.007465,-0.018210,0.079489,-0.411769,0.029602,0.179232,-1.122913,0.253335,-1.592889,0.210348,0.494990,0.037152,-0.062668,-0.007914,-0.001489,-0.007445,0.034372,-0.145837,-1.122913,0.253335,-1.862201,1.027942,0.322023,-0.042071,-0.010021,-0.031800,0.078871,-0.402658,0.082197,0.183404,-1.122913,0.253335
1756810468.503852,-0.924900,0.256795,-2.043992,0.696321,0.216219,-0.024962,-0.001811,-0.016858,0.079191,-0.422006,0.085145,0.131542,-1.124899,0.256129,-1.325366,1.390584,0.268895,-0.058160,-0.022241,-0.005244,0.078185,-0.361133,0.230555,0.137578,-1.124899,0.256129,-1.596174,0.196540,0.491501,-0.079320,-0.081986,-0.029215,0.000083,-0.004254,0.001716,-0.031603,-1.124899,0.256129,-1.867499,1.028220,0.318734,-0.031981,0.009738,-0.008732,0.079333,-0.388872,0.148318,0.171769,-1.124899,0.256129
1756810468.842494,-0.927770,0.258965,-2.047372,0.697084,0.214086,-0.033358,0.013860,-0.020178,0.079013,-0.416241,0.093294,0.143671,-1.127769,0.258298,-1.333268,1.391177,0.269777,-0.072212,0.021171,0.016830,0.078321,-0.361388,0.264413,0.044552,-1.127769,0.258298,-1.602960,0.200599,0.491858,-0.021123,0.122396,0.031985,0.000088,-0.018373,0.047402,-0.338893,-1.127769,0.258298,-1.872013,1.029650,0.317656,-0.037149,0.014458,-0.014609,0.079461,-0.374579,0.166282,0.186331,-1.127769,0.258298
1756810469.131752,-0.933990,0.262961,-2.054506,0.700876,0.209286,-0.029714,0.021285,-0.021957,0.078841,-0.419829,0.088280,0.135885,-1.133989,0.262295,-1.346125,1.393737,0.270393,-0.067278,-0.010818,-0.002753,0.078736,-0.387301,0.188718,0.130680,-1.133989,0.262295,-1.585068,0.219495,0.498960,0.088406,-0.079017,-0.006664,0.000084,-0.021162,0.055073,-0.159015,-1.133989,0.262295,-1.877878,1.034730,0.310405,-0.027808,0.021039,-0.052728,0.079198,-0.343962,0.084306,0.277710,-1.133989,0.262295
1756810469.332055,-0.936705,0.265414,-2.058501,0.703900,0.206714,-0.017844,0.001756,-0.007965,0.079184,-0.428746,0.082482,0.109485,-1.136704,0.264747,-1.359953,1.391101,0.269879,-0.074871,-0.008642,-0.001967,0.078323,-0.354647,0.255879,0.106349,-1.136704,0.264747,-1.587690,0.191012,0.492196,-0.110914,-0.114545,-0.040311,0.000090,-0.007137,0.006439,0.022635,-1.136704,0.264747,-1.884180,1.034032,0.303743,-0.034675,-0.008920,-0.021801,0.079291,-0.364650,0.162304,0.208124,-1.136704,0.264747
1756810469.528103,-0.938845,0.266333,-2.061129,0.703567,0.205950,-0.028225,-0.000919,-0.006660,0.079159,-0.414779,0.141982,0.101913,-1.138844,0.265666,-1.368802,1.389564,0.270769,-0.077223,-0.006626,0.020666,0.078274,-0.341782,0.291812,0.023049,-1.138844,0.265666,-1.602023,0.190612,0.490564,-0.089702,0.121024,0.022024,0.000095,-0.005181,0.011814,-0.286472,-1.138844,0.265666,-1.888608,1.033207,0.301896,-0.039061,-0.005324,-0.014303,0.079428,-0.350343,0.213357,0.185462,-1.138844,0.265666
1756810469.745332,-0.943594,0.268478,-2.066372,0.704190,0.204910,-0.051161,0.007207,-0.011937,0.078831,-0.422011,0.094840,0.124360,-1.143593,0.267812,-1.378672,1.390320,0.274310,-0.084187,0.018255,0.025396,0.078690,-0.342374,0.292028,0.000707,-1.143593,0.267812,-1.600243,0.217511,0.497699,0.085318,0.204901,0.059010,0.000105,0.000174,0.001540,-0.449997,-1.143593,0.267812,-1.893924,1.033568,0.299285,-0.049745,0.009705,-0.030998,0.079089,-0.341533,0.167846,0.240362,-1.143593,0.267812
1756810469.933914,-0.947898,0.270012,-2.071291,0.705571,0.202880,-0.037034,0.018769,-0.019199,0.079079,-0.403755,0.133556,0.147290,-1.147897,0.269345,-1.387875,1.391237,0.276164,-0.075696,-0.010519,0.013419,0.078861,-0.391933,0.217547,0.041340,-1.147897,0.269345,-1.591002,0.219944,0.499198,0.071303,-0.201519,-0.034261,0.000100,-0.001651,0.005097,-0.021288,-1.147897,0.269345,-1.898772,1.034449,0.294399,-0.033614,0.012588,-0.039981,0.079011,-0.343583,0.125428,0.262509,-1.147897,0.269345
1756810470.154188,-0.950519,0.270976,-2.074091,0.706405,0.201504,-0.020978,0.001196,-0.010365,0.079239,-0.420370,0.108772,0.118305,-1.150517,0.270310,-1.395787,1.390010,0.277732,-0.080821,-0.006751,0.014075,0.078647,-0.313435,0.320700,0.037630,-1.150517,0.270310,-1.586072,0.191370,0.492832,-0.027825,-0.304411,-0.080806,0.000099,-0.005200,0.005798,0.224272,-1.150517,0.270310,-1.902085,1.035122,0.291247,-0.032933,0.001379,-0.024455,0.079074,-0.338063,0.199142,0.220460,-1.150517,0.270310
1756810470.362246,-0.954725,0.272243,-2.077417,0.706623,0.200731,-0.027893,0.007121,0.003847,0.079038,-0.418855,0.148521,0.071236,-1.154723,0.271576,-1.407052,1.389728,0.279826,-0.078662,-0.003642,0.017296,0.078783,-0.329406,0.305841,0.021976,-1.154723,0.271576,-1.601034,0.175971,0.487326,-0.160079,0.187689,0.044528,0.000097,-0.008154,0.017343,-0.392911,-1.154723,0.271576,-1.907311,1.034747,0.289883,-0.040853,-0.004034,0.001039,0.079028,-0.384459,0.187454,0.140427,-1.154723,0.271576
